repository,repo_url,file_path,line_number,code_snippet,explanation
xwcao/LowRankTRN,https://github.com/xwcao/LowRankTRN,TRL.py,60,"    58: 
    59: 	for i in range(1, len(ranks)-1):
>>> 60: 		cores.append(tf.get_variable(""core_{0}_output_{1}"".format(i,suffix), 
    61: 			shape = (ranks[i-1], input_shape[i-1], ranks[i]), 
    62: 			initializer = weight_initializer))",TF graph-building op inside loop (line 59) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
xwcao/LowRankTRN,https://github.com/xwcao/LowRankTRN,TRL.py,92,"    90: 
    91: 		for j in range(len(input_shape)):
>>> 92: 			rank1_tnsr.append(tf.get_variable(""rank1_tnsr_{0}_{1}_{2}"".format(i,j,np.prod(n_outputs)), 
    93: 				shape = (input_shape[j]), 
    94: 				initializer = weight_initializer))",TF graph-building op inside loop (line 91) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
YerevaNN/SciERC,https://github.com/YerevaNN/SciERC,util.py,63,"    61: 
    62:   for i in range(num_hidden_layers):
>>> 63:     hidden_weights = tf.get_variable(""hidden_weights_{}"".format(i), [shape(current_inputs, 1), hidden_size])
    64:     hidden_bias = tf.get_variable(""hidden_bias_{}"".format(i), [hidden_size])
    65:     current_outputs = tf.nn.relu(tf.nn.xw_plus_b(current_inputs, hidden_weights, hidden_bias))",TF graph-building op inside loop (line 62) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
YerevaNN/SciERC,https://github.com/YerevaNN/SciERC,util.py,64,"    62:   for i in range(num_hidden_layers):
    63:     hidden_weights = tf.get_variable(""hidden_weights_{}"".format(i), [shape(current_inputs, 1), hidden_size])
>>> 64:     hidden_bias = tf.get_variable(""hidden_bias_{}"".format(i), [hidden_size])
    65:     current_outputs = tf.nn.relu(tf.nn.xw_plus_b(current_inputs, hidden_weights, hidden_bias))
    66: ",TF graph-building op inside loop (line 62) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
YerevaNN/SciERC,https://github.com/YerevaNN/SciERC,util.py,65,"    63:     hidden_weights = tf.get_variable(""hidden_weights_{}"".format(i), [shape(current_inputs, 1), hidden_size])
    64:     hidden_bias = tf.get_variable(""hidden_bias_{}"".format(i), [hidden_size])
>>> 65:     current_outputs = tf.nn.relu(tf.nn.xw_plus_b(current_inputs, hidden_weights, hidden_bias))
    66: 
    67:     if dropout is not None:",TF graph-building op inside loop (line 62) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
YerevaNN/SciERC,https://github.com/YerevaNN/SciERC,util.py,68,"    66: 
    67:     if dropout is not None:
>>> 68:       current_outputs = tf.nn.dropout(current_outputs, dropout)
    69:     current_inputs = current_outputs
    70: ",TF graph-building op inside loop (line 62) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
YerevaNN/SciERC,https://github.com/YerevaNN/SciERC,util.py,88,"    86:   for i, filter_size in enumerate(filter_sizes):
    87:     with tf.variable_scope(""conv_{}"".format(i)):
>>> 88:       w = tf.get_variable(""w"", [filter_size, input_size, num_filters])
    89:       b = tf.get_variable(""b"", [num_filters])
    90:     conv = tf.nn.conv1d(inputs, w, stride=1, padding=""VALID"") # [num_words, num_chars - filter_size, num_filters]",TF graph-building op inside loop (line 86) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
YerevaNN/SciERC,https://github.com/YerevaNN/SciERC,util.py,89,"    87:     with tf.variable_scope(""conv_{}"".format(i)):
    88:       w = tf.get_variable(""w"", [filter_size, input_size, num_filters])
>>> 89:       b = tf.get_variable(""b"", [num_filters])
    90:     conv = tf.nn.conv1d(inputs, w, stride=1, padding=""VALID"") # [num_words, num_chars - filter_size, num_filters]
    91:     h = tf.nn.relu(tf.nn.bias_add(conv, b)) # [num_words, num_chars - filter_size, num_filters]",TF graph-building op inside loop (line 86) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
YerevaNN/SciERC,https://github.com/YerevaNN/SciERC,util.py,90,"    88:       w = tf.get_variable(""w"", [filter_size, input_size, num_filters])
    89:       b = tf.get_variable(""b"", [num_filters])
>>> 90:     conv = tf.nn.conv1d(inputs, w, stride=1, padding=""VALID"") # [num_words, num_chars - filter_size, num_filters]
    91:     h = tf.nn.relu(tf.nn.bias_add(conv, b)) # [num_words, num_chars - filter_size, num_filters]
    92:     pooled = tf.reduce_max(h, 1) # [num_words, num_filters]",TF graph-building op inside loop (line 86) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
YerevaNN/SciERC,https://github.com/YerevaNN/SciERC,util.py,91,"    89:       b = tf.get_variable(""b"", [num_filters])
    90:     conv = tf.nn.conv1d(inputs, w, stride=1, padding=""VALID"") # [num_words, num_chars - filter_size, num_filters]
>>> 91:     h = tf.nn.relu(tf.nn.bias_add(conv, b)) # [num_words, num_chars - filter_size, num_filters]
    92:     pooled = tf.reduce_max(h, 1) # [num_words, num_filters]
    93:     outputs.append(pooled)",TF graph-building op inside loop (line 86) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tsenghungchen/SA-tensorflow,https://github.com/tsenghungchen/SA-tensorflow,Att.py,112,"    110:                 output1, state1 = self.lstm3_dropout( tf.concat(1,[atten, current_embed]), state1 ) # b x h
    111: 
>>> 112:             output2 = tf.tanh(tf.nn.xw_plus_b(tf.concat(1,[output1,atten,current_embed]), self.embed_nn_Wp, self.embed_nn_bp)) # b x h
    113:             h_prev = output1 # b x h
    114:             labels = tf.expand_dims(caption[:,i], 1) # b x 1",TF graph-building op inside loop (line 97) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tsenghungchen/SA-tensorflow,https://github.com/tsenghungchen/SA-tensorflow,Att.py,119,"    117:             onehot_labels = tf.sparse_to_dense(concated, tf.pack([self.batch_size, self.n_words]), 1.0, 0.0) # b x w
    118:             with tf.device(""/cpu:0""):
>>> 119:                 current_embed = tf.nn.embedding_lookup(self.Wemb, caption[:,i])
    120: 
    121:             logit_words = tf.nn.xw_plus_b(output2, self.embed_word_W, self.embed_word_b) # b x w",TF graph-building op inside loop (line 97) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tsenghungchen/SA-tensorflow,https://github.com/tsenghungchen/SA-tensorflow,Att.py,121,"    119:                 current_embed = tf.nn.embedding_lookup(self.Wemb, caption[:,i])
    120: 
>>> 121:             logit_words = tf.nn.xw_plus_b(output2, self.embed_word_W, self.embed_word_b) # b x w
    122:             cross_entropy = tf.nn.softmax_cross_entropy_with_logits(logit_words, onehot_labels) # b x 1
    123:             cross_entropy = cross_entropy * caption_mask[:,i] # b x 1",TF graph-building op inside loop (line 97) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tsenghungchen/SA-tensorflow,https://github.com/tsenghungchen/SA-tensorflow,Att.py,122,"    120: 
    121:             logit_words = tf.nn.xw_plus_b(output2, self.embed_word_W, self.embed_word_b) # b x w
>>> 122:             cross_entropy = tf.nn.softmax_cross_entropy_with_logits(logit_words, onehot_labels) # b x 1
    123:             cross_entropy = cross_entropy * caption_mask[:,i] # b x 1
    124:             loss_caption += tf.reduce_sum(cross_entropy) # 1",TF graph-building op inside loop (line 97) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tsenghungchen/SA-tensorflow,https://github.com/tsenghungchen/SA-tensorflow,Att.py,165,"    163:                 lstm3_variables = [v for v in tf.all_variables() if v.name.startswith(vs.name)]
    164: 
>>> 165:             output2 = tf.tanh(tf.nn.xw_plus_b(tf.concat(1,[output1,atten,current_embed]), self.embed_nn_Wp, self.embed_nn_bp)) # b x h
    166:             h_prev = output1
    167:             logit_words = tf.nn.xw_plus_b( output2, self.embed_word_W, self.embed_word_b) # b x w",TF graph-building op inside loop (line 148) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tsenghungchen/SA-tensorflow,https://github.com/tsenghungchen/SA-tensorflow,Att.py,167,"    165:             output2 = tf.tanh(tf.nn.xw_plus_b(tf.concat(1,[output1,atten,current_embed]), self.embed_nn_Wp, self.embed_nn_bp)) # b x h
    166:             h_prev = output1
>>> 167:             logit_words = tf.nn.xw_plus_b( output2, self.embed_word_W, self.embed_word_b) # b x w
    168:             max_prob_index = tf.argmax(logit_words, 1) # b
    169:             generated_words.append(max_prob_index) # b",TF graph-building op inside loop (line 148) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tsenghungchen/SA-tensorflow,https://github.com/tsenghungchen/SA-tensorflow,Att.py,171,"    169:             generated_words.append(max_prob_index) # b
    170:             with tf.device(""/cpu:0""):
>>> 171:                 current_embed = tf.nn.embedding_lookup(self.Wemb, max_prob_index)
    172: 
    173:         generated_words = tf.transpose(tf.pack(generated_words))",TF graph-building op inside loop (line 148) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
frobelbest/BANet,https://github.com/frobelbest/BANet,enc.py,246,"    244:             for op_name in data_dict: 
    245:                 try:
>>> 246:                     var = tf.get_variable(op_name)
    247:                     session.run(var.assign(data_dict[op_name]))
    248:                     print op_name,""loaded""",TF graph-building op inside loop (line 244) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tcxdgit/e2e-coref-old,https://github.com/tcxdgit/e2e-coref-old,util.py,90,"    88: 
    89:   for i in range(num_hidden_layers):
>>> 90:     hidden_weights = tf.get_variable(""hidden_weights_{}"".format(i), [shape(current_inputs, 1), hidden_size])
    91:     hidden_bias = tf.get_variable(""hidden_bias_{}"".format(i), [hidden_size])
    92:     current_outputs = tf.nn.relu(tf.matmul(current_inputs, hidden_weights) + hidden_bias)",TF graph-building op inside loop (line 89) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tcxdgit/e2e-coref-old,https://github.com/tcxdgit/e2e-coref-old,util.py,91,"    89:   for i in range(num_hidden_layers):
    90:     hidden_weights = tf.get_variable(""hidden_weights_{}"".format(i), [shape(current_inputs, 1), hidden_size])
>>> 91:     hidden_bias = tf.get_variable(""hidden_bias_{}"".format(i), [hidden_size])
    92:     current_outputs = tf.nn.relu(tf.matmul(current_inputs, hidden_weights) + hidden_bias)
    93: ",TF graph-building op inside loop (line 89) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tcxdgit/e2e-coref-old,https://github.com/tcxdgit/e2e-coref-old,util.py,92,"    90:     hidden_weights = tf.get_variable(""hidden_weights_{}"".format(i), [shape(current_inputs, 1), hidden_size])
    91:     hidden_bias = tf.get_variable(""hidden_bias_{}"".format(i), [hidden_size])
>>> 92:     current_outputs = tf.nn.relu(tf.matmul(current_inputs, hidden_weights) + hidden_bias)
    93: 
    94:     if dropout is not None:",TF graph-building op inside loop (line 89) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tcxdgit/e2e-coref-old,https://github.com/tcxdgit/e2e-coref-old,util.py,95,"    93: 
    94:     if dropout is not None:
>>> 95:       current_outputs = tf.nn.dropout(current_outputs, dropout)
    96:     current_inputs = current_outputs
    97: ",TF graph-building op inside loop (line 89) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tcxdgit/e2e-coref-old,https://github.com/tcxdgit/e2e-coref-old,util.py,115,"    113:   for i, filter_size in enumerate(filter_sizes):
    114:     with tf.variable_scope(""conv_{}"".format(i)):
>>> 115:       w = tf.get_variable(""w"", [filter_size, input_size, num_filters])
    116:       b = tf.get_variable(""b"", [num_filters])
    117:     conv = tf.nn.conv1d(inputs, w, stride=1, padding=""VALID"") # [num_words, num_chars - filter_size, num_filters]",TF graph-building op inside loop (line 113) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tcxdgit/e2e-coref-old,https://github.com/tcxdgit/e2e-coref-old,util.py,116,"    114:     with tf.variable_scope(""conv_{}"".format(i)):
    115:       w = tf.get_variable(""w"", [filter_size, input_size, num_filters])
>>> 116:       b = tf.get_variable(""b"", [num_filters])
    117:     conv = tf.nn.conv1d(inputs, w, stride=1, padding=""VALID"") # [num_words, num_chars - filter_size, num_filters]
    118:     h = tf.nn.relu(tf.nn.bias_add(conv, b)) # [num_words, num_chars - filter_size, num_filters]",TF graph-building op inside loop (line 113) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tcxdgit/e2e-coref-old,https://github.com/tcxdgit/e2e-coref-old,util.py,117,"    115:       w = tf.get_variable(""w"", [filter_size, input_size, num_filters])
    116:       b = tf.get_variable(""b"", [num_filters])
>>> 117:     conv = tf.nn.conv1d(inputs, w, stride=1, padding=""VALID"") # [num_words, num_chars - filter_size, num_filters]
    118:     h = tf.nn.relu(tf.nn.bias_add(conv, b)) # [num_words, num_chars - filter_size, num_filters]
    119:     pooled = tf.reduce_max(h, 1) # [num_words, num_filters]",TF graph-building op inside loop (line 113) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
tcxdgit/e2e-coref-old,https://github.com/tcxdgit/e2e-coref-old,util.py,118,"    116:       b = tf.get_variable(""b"", [num_filters])
    117:     conv = tf.nn.conv1d(inputs, w, stride=1, padding=""VALID"") # [num_words, num_chars - filter_size, num_filters]
>>> 118:     h = tf.nn.relu(tf.nn.bias_add(conv, b)) # [num_words, num_chars - filter_size, num_filters]
    119:     pooled = tf.reduce_max(h, 1) # [num_words, num_filters]
    120:     outputs.append(pooled)",TF graph-building op inside loop (line 113) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
mengxiaomao/PA_TWC,https://github.com/mengxiaomao/PA_TWC,DQN.py,110,"    108: #                print(var.name, var.shape)
    109:                 print(theta[var.name].shape)
>>> 110:                 update.append(tf.assign(tf.get_default_graph().get_tensor_by_name(var.name),tf.constant(np.reshape(theta[var.name],var.shape))))
    111:         except:
    112:             print('fail dqn')",TF graph-building op inside loop (line 107) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jtkim-kaist/ram_modified,https://github.com/jtkim-kaist/ram_modified,ram.py,138,"    136: 
    137:             d_raw = 2 * r
>>> 138:             d = tf.constant(d_raw, shape=[1])
    139:             d = tf.tile(d, [2])
    140:             loc_k = loc[k,:]",TF graph-building op inside loop (line 134) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
jtkim-kaist/ram_modified,https://github.com/jtkim-kaist/ram_modified,ram.py,237,"    235:         with tf.variable_scope(""coreNetwork"", reuse=REUSE):
    236:             # the next hidden state is a function of the previous hidden state and the current glimpse
>>> 237:             hiddenState = tf.nn.relu(affineTransform(hiddenState_prev, cell_size) + (tf.matmul(glimpse, Wc_g_h) + Bc_g_h))
    238: 
    239:         # save the current glimpse and the hidden state",TF graph-building op inside loop (line 228) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
huaxiuyao/ARML,https://github.com/huaxiuyao/ARML,maml.py,122,"    120:                         weight_size = np.prod(weights[key].get_shape().as_list())
    121:                         eta.append(tf.reshape(
>>> 122:                             tf.layers.dense(task_enhanced_emb_vec, weight_size, activation=tf.nn.sigmoid,
    123:                                             name='eta_{}'.format(key)), tf.shape(weights[key])))
    124:                     eta = dict(zip(weights.keys(), eta))",TF graph-building op inside loop (line 119) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
huaxiuyao/ARML,https://github.com/huaxiuyao/ARML,maml.py,166,"    164:                     for j in range(num_updates):
    165:                         task_accuraciesb.append(
>>> 166:                             tf.contrib.metrics.accuracy(tf.argmax(tf.nn.softmax(task_outputbs[j]), 1),
    167:                                                         tf.argmax(labelb, 1)))
    168:                     task_output.extend([task_accuracya, task_accuraciesb])",TF graph-building op inside loop (line 164) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
huaxiuyao/ARML,https://github.com/huaxiuyao/ARML,maml.py,222,"    220:         weights['b1'] = tf.Variable(tf.zeros([self.dim_hidden[0]]))
    221:         for i in range(1, len(self.dim_hidden)):
>>> 222:             weights['w' + str(i + 1)] = tf.Variable(
    223:                 tf.truncated_normal([self.dim_hidden[i - 1], self.dim_hidden[i]], stddev=0.01))
    224:             weights['b' + str(i + 1)] = tf.Variable(tf.zeros([self.dim_hidden[i]]))",TF graph-building op inside loop (line 221) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
huaxiuyao/ARML,https://github.com/huaxiuyao/ARML,maml.py,224,"    222:             weights['w' + str(i + 1)] = tf.Variable(
    223:                 tf.truncated_normal([self.dim_hidden[i - 1], self.dim_hidden[i]], stddev=0.01))
>>> 224:             weights['b' + str(i + 1)] = tf.Variable(tf.zeros([self.dim_hidden[i]]))
    225:         weights['w' + str(len(self.dim_hidden) + 1)] = tf.Variable(
    226:             tf.truncated_normal([self.dim_hidden[-1], self.dim_output], stddev=0.01))",TF graph-building op inside loop (line 221) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
wangz10/tensorflow-playground,https://github.com/wangz10/tensorflow-playground,nvdm.py,124,"    122:                         curr_eps = eps_list[i]
    123:                         doc_vec = tf.multiply(tf.exp(self.logsigm), curr_eps) + self.mean
>>> 124:                         logits = tf.nn.log_softmax(
    125:                             tf.contrib.layers.fully_connected(inputs=doc_vec, 
    126:                                 num_outputs=self.vocab_size,",TF graph-building op inside loop (line 120) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
foolyc/Meta-SGD,https://github.com/foolyc/Meta-SGD,maml.py,111,"    109:                     task_accuracya = tf.contrib.metrics.accuracy(tf.argmax(tf.nn.softmax(task_outputa), 1), tf.argmax(labela, 1))
    110:                     for j in range(num_updates):
>>> 111:                         task_accuraciesb.append(tf.contrib.metrics.accuracy(tf.argmax(tf.nn.softmax(task_outputbs[j]), 1), tf.argmax(labelb, 1)))
    112:                     task_output.extend([task_accuracya, task_accuraciesb])
    113: ",TF graph-building op inside loop (line 110) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
foolyc/Meta-SGD,https://github.com/foolyc/Meta-SGD,maml.py,171,"    169:         weights['b1'] = tf.Variable(tf.zeros([self.dim_hidden[0]]))
    170:         for i in range(1,len(self.dim_hidden)):
>>> 171:             weights['w'+str(i+1)] = tf.Variable(tf.truncated_normal([self.dim_hidden[i-1], self.dim_hidden[i]], stddev=0.01))
    172:             weights['b'+str(i+1)] = tf.Variable(tf.zeros([self.dim_hidden[i]]))
    173:         weights['w'+str(len(self.dim_hidden)+1)] = tf.Variable(tf.truncated_normal([self.dim_hidden[-1], self.dim_output], stddev=0.01))",TF graph-building op inside loop (line 170) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
foolyc/Meta-SGD,https://github.com/foolyc/Meta-SGD,maml.py,172,"    170:         for i in range(1,len(self.dim_hidden)):
    171:             weights['w'+str(i+1)] = tf.Variable(tf.truncated_normal([self.dim_hidden[i-1], self.dim_hidden[i]], stddev=0.01))
>>> 172:             weights['b'+str(i+1)] = tf.Variable(tf.zeros([self.dim_hidden[i]]))
    173:         weights['w'+str(len(self.dim_hidden)+1)] = tf.Variable(tf.truncated_normal([self.dim_hidden[-1], self.dim_output], stddev=0.01))
    174:         weights['b'+str(len(self.dim_hidden)+1)] = tf.Variable(tf.zeros([self.dim_output]))",TF graph-building op inside loop (line 170) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
kylehkhsu/cactus-maml,https://github.com/kylehkhsu/cactus-maml,maml.py,165,"    163:                     task_accuracya = tf.contrib.metrics.accuracy(tf.argmax(tf.nn.softmax(task_outputa), 1), tf.argmax(labela, 1))
    164:                     for j in range(num_updates):
>>> 165:                         task_accuraciesb.append(tf.contrib.metrics.accuracy(tf.argmax(tf.nn.softmax(task_outputbs[j]), 1), tf.argmax(labelb, 1)))
    166:                         if FLAGS.from_scratch:
    167:                             task_accuraciesa.append(tf.contrib.metrics.accuracy(tf.argmax(tf.nn.softmax(task_outputas[j]), 1), tf.argmax(labela, 1)))",TF graph-building op inside loop (line 164) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
kylehkhsu/cactus-maml,https://github.com/kylehkhsu/cactus-maml,maml.py,167,"    165:                         task_accuraciesb.append(tf.contrib.metrics.accuracy(tf.argmax(tf.nn.softmax(task_outputbs[j]), 1), tf.argmax(labelb, 1)))
    166:                         if FLAGS.from_scratch:
>>> 167:                             task_accuraciesa.append(tf.contrib.metrics.accuracy(tf.argmax(tf.nn.softmax(task_outputas[j]), 1), tf.argmax(labela, 1)))
    168:                     task_output.extend([task_accuracya, task_accuraciesb])
    169:                     if FLAGS.from_scratch:",TF graph-building op inside loop (line 164) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
kylehkhsu/cactus-maml,https://github.com/kylehkhsu/cactus-maml,maml.py,234,"    232:         weights['b1'] = tf.Variable(tf.zeros([self.dim_hidden[0]]))
    233:         for i in range(1,len(self.dim_hidden)):
>>> 234:             weights['w'+str(i+1)] = tf.Variable(tf.truncated_normal([self.dim_hidden[i-1], self.dim_hidden[i]], stddev=0.01))
    235:             weights['b'+str(i+1)] = tf.Variable(tf.zeros([self.dim_hidden[i]]))
    236:         weights['w'+str(len(self.dim_hidden)+1)] = tf.Variable(tf.truncated_normal([self.dim_hidden[-1], self.dim_output_train], stddev=0.01))",TF graph-building op inside loop (line 233) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
kylehkhsu/cactus-maml,https://github.com/kylehkhsu/cactus-maml,maml.py,235,"    233:         for i in range(1,len(self.dim_hidden)):
    234:             weights['w'+str(i+1)] = tf.Variable(tf.truncated_normal([self.dim_hidden[i-1], self.dim_hidden[i]], stddev=0.01))
>>> 235:             weights['b'+str(i+1)] = tf.Variable(tf.zeros([self.dim_hidden[i]]))
    236:         weights['w'+str(len(self.dim_hidden)+1)] = tf.Variable(tf.truncated_normal([self.dim_hidden[-1], self.dim_output_train], stddev=0.01))
    237:         weights['b'+str(len(self.dim_hidden)+1)] = tf.Variable(tf.zeros([self.dim_output_train]))",TF graph-building op inside loop (line 233) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
kylehkhsu/cactus-maml,https://github.com/kylehkhsu/cactus-maml,maml.py,369,"    367:                 conv = weights['{}/conv'.format(block_name)]
    368:                 bias = weights['{}/bias'.format(block_name)]
>>> 369:                 inp = tf.nn.conv2d(inp, filter=conv, strides=[1, 2, 2, 1], padding=""SAME"") + bias
    370:             elif 'res' in block_name:
    371:                 shortcut = inp",TF graph-building op inside loop (line 365) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
kylehkhsu/cactus-maml,https://github.com/kylehkhsu/cactus-maml,maml.py,373,"    371:                 shortcut = inp
    372:                 conv = weights['{}/shortcut/conv'.format(block_name)]
>>> 373:                 shortcut = tf.nn.conv2d(input=shortcut, filter=conv, strides=[1, 1, 1, 1], padding=""SAME"")
    374:                 for part in range(self.num_parts_per_res_block):
    375:                     part_name = 'part{}'.format(part)",TF graph-building op inside loop (line 365) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
kylehkhsu/cactus-maml,https://github.com/kylehkhsu/cactus-maml,maml.py,400,"    398:                 conv = weights['{}/conv'.format(block_name)]
    399:                 bias = weights['{}/bias'.format(block_name)]
>>> 400:                 inp = tf.nn.conv2d(inp, filter=conv, strides=[1, 1, 1, 1], padding=""SAME"") + bias
    401:             elif 'res' in block_name:
    402:                 shortcut = inp",TF graph-building op inside loop (line 396) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
kylehkhsu/cactus-maml,https://github.com/kylehkhsu/cactus-maml,maml.py,404,"    402:                 shortcut = inp
    403:                 conv = weights['{}/shortcut/conv'.format(block_name)]
>>> 404:                 shortcut = tf.nn.conv2d(input=shortcut, filter=conv, strides=[1, 1, 1, 1], padding=""SAME"")
    405:                 for part in range(self.num_parts_per_res_block):
    406:                     part_name = 'part{}'.format(part)",TF graph-building op inside loop (line 396) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
shakedzy/tic_tac_toe,https://github.com/shakedzy/tic_tac_toe,dqn.py,171,"    169:         layer = self.states
    170:         for i in range(len(hidden_layers_size)):
>>> 171:             layer = tf.layers.dense(inputs=layer, units=hidden_layers_size[i], activation=tf.nn.relu,
    172:                                     name='{}_dense_layer_{}'.format(layer_name_suffix,i),
    173:                                     kernel_initializer=tf.contrib.layers.xavier_initializer())",TF graph-building op inside loop (line 170) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
taki0112/StarGAN_v2-Tensorflow,https://github.com/taki0112/StarGAN_v2-Tensorflow,ops.py,217,"    215:         """"""
    216:         v_ = tf.matmul(u_hat, tf.transpose(w))
>>> 217:         v_hat = tf.nn.l2_normalize(v_)
    218: 
    219:         u_ = tf.matmul(v_hat, w)",TF graph-building op inside loop (line 211) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
taki0112/StarGAN_v2-Tensorflow,https://github.com/taki0112/StarGAN_v2-Tensorflow,ops.py,220,"    218: 
    219:         u_ = tf.matmul(v_hat, w)
>>> 220:         u_hat = tf.nn.l2_normalize(u_)
    221: 
    222:     u_hat = tf.stop_gradient(u_hat)",TF graph-building op inside loop (line 211) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
yoonholee/MT-net,https://github.com/yoonholee/MT-net,maml.py,198,"    196:                     for j in range(num_updates):
    197:                         task_accuraciesb.append(
>>> 198:                             tf.contrib.metrics.accuracy(tf.argmax(tf.nn.softmax(task_outputbs[j]), 1),
    199:                                                         tf.argmax(labelb, 1)))
    200:                     task_output.extend([task_accuracya, task_accuraciesb])",TF graph-building op inside loop (line 196) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
yoonholee/MT-net,https://github.com/yoonholee/MT-net,maml.py,268,"    266:             tf.summary.histogram(k, v)
    267:             if 'prob' in k:
>>> 268:                 tf.summary.histogram('prob_'+k, tf.nn.softmax(tf.stack([v, tf.zeros(v.shape)], 1))[:, 0])
    269: 
    270:     ### Network construction functions (fc networks and conv networks)",TF graph-building op inside loop (line 265) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
yoonholee/MT-net,https://github.com/yoonholee/MT-net,maml.py,276,"    274:         weights['b1'] = tf.Variable(tf.zeros([self.dim_hidden[0]]))
    275:         for i in range(1, len(self.dim_hidden)):
>>> 276:             weights['w' + str(i + 1)] = tf.Variable(
    277:                 tf.truncated_normal([self.dim_hidden[i - 1], self.dim_hidden[i]], stddev=0.01))
    278:             weights['b' + str(i + 1)] = tf.Variable(tf.zeros([self.dim_hidden[i]]))",TF graph-building op inside loop (line 275) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
yoonholee/MT-net,https://github.com/yoonholee/MT-net,maml.py,278,"    276:             weights['w' + str(i + 1)] = tf.Variable(
    277:                 tf.truncated_normal([self.dim_hidden[i - 1], self.dim_hidden[i]], stddev=0.01))
>>> 278:             weights['b' + str(i + 1)] = tf.Variable(tf.zeros([self.dim_hidden[i]]))
    279:         weights['w' + str(len(self.dim_hidden) + 1)] = tf.Variable(
    280:             tf.truncated_normal([self.dim_hidden[-1], self.dim_output], stddev=0.01))",TF graph-building op inside loop (line 275) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
yoonholee/MT-net,https://github.com/yoonholee/MT-net,maml.py,287,"    285:             weights['b1_prob'] = tf.Variable(tf.truncated_normal([self.dim_hidden[0]], stddev=.1))
    286:             for i in range(1, len(self.dim_hidden)):
>>> 287:                 weights['w' + str(i + 1) + '_prob'] = tf.Variable(
    288:                     tf.truncated_normal([self.dim_hidden[i - 1] * self.dim_hidden[i]], stddev=.1))
    289:                 weights['b' + str(i + 1) + '_prob'] = tf.Variable(",TF graph-building op inside loop (line 286) with no graph reset. New nodes added every iteration — unbounded graph expansion and memory growth.
